transaction_id,customer_id,product_id,store_id,date_id,quantity,unit_price,total_amount,discount
T002787,C0046,P067,S001,D097,1,72.21,63.76,0.117
T002788,C0328,P053,S001,D313,1,90.68,89.41,0.014
T002789,C0321,P136,S001,D085,1,171.98,164.24,0.045
T002790,C0231,P098,S001,D337,5,101.72,486.22,0.044
T002791,C0090,P108,S001,D023,2,129.02,249.27,0.034
T002792,C0455,P149,S001,D106,4,1181.72,4589.8,0.029
T002793,C0484,P090,S001,D035,2,117.88,218.79,0.072
T002794,C0022,P032,S001,D308,4,61.66,238.01,0.035
T002795,C0428,P155,S001,D080,1,79.27,77.53,0.022
T002796,C0233,P046,S001,D062,1,212.13,174.16,0.179
T002797,C0178,P155,S001,D092,3,77.74,222.03,0.048
T002798,C0256,P081,S001,D086,2,219.3,435.53,0.007
T002799,C0349,P023,S001,D262,2,141.47,269.36,0.048
T002800,C0320,P102,S001,D079,1,110.26,109.38,0.008
T002801,C0250,P015,S001,D059,4,77.71,277.89,0.106
T002802,C0008,P120,S001,D268,1,211.24,208.92,0.011
T002803,C0423,P015,S001,D165,3,79.15,236.74,0.003
T002804,C0157,P161,S001,D202,2,38.06,74.75,0.018
T002805,C0428,P014,S001,D313,4,83.56,329.89,0.013
T002806,C0180,P140,S001,D024,1,277.14,266.33,0.039
T002807,C0258,P059,S001,D204,1,56.8,54.64,0.038
T002808,C0080,P143,S001,D030,2,130.71,235.28,0.1
T002809,C0074,P122,S001,D292,3,198.65,589.99,0.01
T002810,C0300,P107,S001,D138,2,128.03,238.14,0.07
T002811,C0017,P014,S001,D091,2,86.0,168.9,0.018
T002812,C0416,P125,S001,D177,1,336.77,289.96,0.139
T002813,C0205,P031,S001,D359,1,94.36,83.98,0.11
T002814,C0134,P105,S001,D138,3,130.54,379.87,0.03
T002815,C0089,P117,S001,D062,2,193.83,349.67,0.098
T002816,C0166,P057,S001,D219,3,59.51,177.28,0.007
T002817,C0394,P014,S001,D354,1,84.59,84.0,0.007
T002818,C0284,P054,S001,D314,3,80.85,225.33,0.071
T002819,C0153,P113,S001,D244,1,173.32,157.03,0.094
T002820,C0280,P131,S001,D236,3,95.42,235.31,0.178
T002821,C0427,P106,S001,D122,4,121.86,458.19,0.06
T002822,C0227,P140,S001,D144,1,274.14,267.29,0.025
T002823,C0351,P155,S001,D181,4,79.74,311.62,0.023
T002824,C0219,P106,S001,D019,3,122.07,323.36,0.117
T002825,C0237,P149,S001,D255,2,1159.98,2255.0,0.028
T002826,C0491,P059,S001,D049,4,57.14,215.76,0.056
T002827,C0072,P114,S001,D200,4,166.91,657.63,0.015
T002828,C0125,P036,S001,D189,1,145.38,142.62,0.019
T002829,C0318,P086,S001,D185,2,148.07,287.85,0.028
T002830,C0151,P017,S001,D199,2,83.63,160.24,0.042
T002831,C0065,P102,S001,D211,2,109.24,218.48,0.0
T002832,C0414,P142,S001,D336,1,233.56,198.06,0.152
T002833,C0430,P056,S001,D164,1,56.64,56.47,0.003
T002834,C0425,P074,S001,D140,3,150.93,426.98,0.057
T002835,C0305,P098,S001,D141,1,96.44,89.69,0.07
T002836,C0247,P099,S001,D330,3,93.1,248.3,0.111
T002837,C0063,P097,S001,D084,3,306.96,831.55,0.097
T002838,C0379,P124,S001,D294,5,355.18,1600.09,0.099
T002839,C0265,P145,S001,D099,1,121.2,116.72,0.037
T002840,C0254,P117,S001,D135,2,188.88,360.76,0.045
T002841,C0328,P033,S001,D293,1,63.67,62.71,0.015
T002842,C0160,P144,S001,D119,1,139.95,123.72,0.116
T002843,C0413,P075,S001,D177,1,137.91,114.6,0.169
T002844,C0059,P144,S001,D249,2,134.54,238.14,0.115
T002845,C0451,P042,S001,D157,4,207.79,827.0,0.005
T002846,C0105,P017,S001,D310,3,83.89,238.58,0.052
T002847,C0259,P034,S001,D065,1,63.3,63.11,0.003
T002848,C0063,P101,S001,D177,2,105.95,194.1,0.084
T002849,C0095,P111,S001,D011,1,160.54,153.8,0.042
T002850,C0280,P115,S001,D261,4,180.29,605.05,0.161
T002851,C0225,P100,S001,D236,2,112.36,217.75,0.031
T002852,C0222,P165,S001,D265,1,28.99,28.96,0.001
T002853,C0073,P134,S001,D147,1,149.29,124.51,0.166
T002854,C0088,P009,S001,D002,1,75.06,62.3,0.17
T002855,C0103,P106,S001,D262,3,122.15,340.8,0.07
T002856,C0342,P057,S001,D220,2,57.04,103.7,0.091
T002857,C0189,P033,S001,D300,1,62.98,61.72,0.02
T002858,C0358,P001,S001,D328,2,77.41,132.22,0.146
T002859,C0417,P088,S001,D211,5,149.01,706.31,0.052
T002860,C0235,P087,S001,D290,2,152.25,298.71,0.019
T002861,C0298,P166,S001,D241,2,27.19,52.64,0.032
T002862,C0458,P085,S001,D077,2,148.94,254.99,0.144
T002863,C0465,P049,S001,D293,2,93.12,177.3,0.048
T002864,C0240,P081,S001,D320,4,218.73,854.8,0.023
T002865,C0005,P102,S001,D024,3,113.06,333.07,0.018
T002866,C0439,P024,S001,D189,4,137.18,513.05,0.065
T002867,C0463,P082,S001,D251,4,210.82,826.41,0.02
T002868,C0033,P022,S001,D243,4,133.84,531.08,0.008
T002869,C0336,P125,S001,D234,1,337.58,331.84,0.017
T002870,C0367,P141,S001,D323,4,269.71,1071.29,0.007
T002871,C0402,P063,S001,D105,3,275.75,768.52,0.071
T002872,C0202,P136,S001,D022,4,165.74,635.12,0.042
T002873,C0248,P093,S001,D180,4,95.53,372.95,0.024
T002874,C0338,P085,S001,D046,1,144.72,139.65,0.035
T002875,C0260,P077,S001,D032,4,150.84,550.87,0.087
T002876,C0067,P161,S001,D297,5,39.69,166.9,0.159
T002877,C0298,P002,S001,D060,1,77.64,75.23,0.031
T002878,C0207,P156,S001,D117,2,85.82,162.71,0.052
T002879,C0376,P105,S001,D353,1,124.73,117.62,0.057
T002880,C0055,P064,S001,D227,5,325.22,1466.74,0.098
T002881,C0166,P062,S001,D304,2,298.05,566.89,0.049
T002882,C0414,P148,S001,D262,2,1080.78,1772.48,0.18
T002883,C0054,P152,S001,D123,2,1246.78,2338.96,0.062
T002884,C0457,P070,S001,D147,1,74.11,59.51,0.197
T002885,C0473,P021,S001,D234,2,33.74,65.39,0.031
T002886,C0059,P040,S001,D347,4,135.83,448.24,0.175
T002887,C0227,P124,S001,D310,2,356.16,690.95,0.03
T002888,C0431,P003,S001,D045,2,77.1,136.16,0.117
T002889,C0056,P008,S001,D225,5,75.72,371.41,0.019
T002890,C0327,P152,S001,D337,3,1222.96,3434.07,0.064
T002891,C0130,P001,S001,D271,1,76.0,68.55,0.098
T002892,C0116,P139,S001,D216,3,269.51,714.74,0.116
T002893,C0417,P045,S001,D053,4,191.99,687.32,0.105
T002894,C0045,P034,S001,D310,2,63.82,123.68,0.031
T002895,C0343,P062,S001,D319,1,286.36,285.79,0.002
T002896,C0072,P061,S001,D137,2,51.77,101.68,0.018
T002897,C0209,P054,S001,D098,5,82.67,367.47,0.111
T002898,C0175,P025,S001,D260,2,125.88,208.21,0.173
T002899,C0467,P054,S001,D199,2,83.46,162.58,0.026
T002900,C0098,P019,S001,D246,2,37.62,73.06,0.029
T002901,C0243,P038,S001,D136,1,168.78,165.74,0.018
T002902,C0461,P140,S001,D248,1,271.93,270.03,0.007
T002903,C0035,P055,S001,D186,1,59.44,53.85,0.094
T002904,C0448,P152,S001,D060,2,1186.22,2362.95,0.004
T002905,C0401,P003,S001,D355,3,79.42,237.07,0.005
T002906,C0256,P117,S001,D205,1,189.97,184.27,0.03
T002907,C0170,P041,S001,D072,2,154.18,252.24,0.182
T002908,C0149,P057,S001,D119,5,59.92,295.71,0.013
T002909,C0361,P048,S001,D357,1,90.37,86.39,0.044
T002910,C0081,P122,S001,D078,1,198.33,197.54,0.004
T002911,C0295,P087,S001,D331,3,153.38,420.57,0.086
T002912,C0313,P163,S001,D212,1,27.93,25.75,0.078
T002913,C0030,P092,S001,D222,1,105.12,100.39,0.045
T002914,C0299,P166,S001,D022,4,27.47,104.83,0.046
T002915,C0135,P117,S001,D147,1,194.87,184.74,0.052
T002916,C0216,P126,S001,D134,3,347.85,1025.81,0.017
T002917,C0392,P089,S001,D187,1,101.22,100.21,0.01
T002918,C0419,P148,S001,D355,2,1069.18,2040.0,0.046
T002919,C0340,P029,S001,D206,2,94.02,168.11,0.106
T002920,C0253,P139,S001,D118,3,267.4,645.77,0.195
T002921,C0464,P128,S001,D229,2,339.49,605.65,0.108
T002922,C0414,P116,S001,D229,1,173.51,139.16,0.198
T002923,C0487,P137,S001,D213,1,158.49,152.63,0.037
T002924,C0476,P092,S001,D270,1,102.19,93.1,0.089
T002925,C0485,P100,S001,D135,3,107.54,290.04,0.101
T002926,C0054,P047,S001,D233,2,206.73,377.9,0.086
T002927,C0333,P002,S001,D012,5,77.65,378.93,0.024
T002928,C0401,P109,S001,D223,2,128.64,244.67,0.049
T002929,C0011,P164,S001,D301,2,31.61,63.16,0.001
T002930,C0401,P122,S001,D102,1,196.51,191.2,0.027
T002931,C0441,P156,S001,D107,2,87.47,168.99,0.034
T002932,C0010,P117,S001,D066,1,193.7,193.12,0.003
T002933,C0393,P095,S001,D279,1,295.25,277.83,0.059
T002934,C0360,P075,S001,D276,2,137.42,272.92,0.007
T002935,C0225,P055,S001,D350,2,58.29,112.97,0.031
T002936,C0463,P008,S001,D124,2,74.24,147.0,0.01
T002937,C0224,P075,S001,D210,2,141.49,264.02,0.067
T002938,C0048,P053,S001,D058,1,93.35,92.32,0.011
T002939,C0383,P156,S001,D209,2,89.45,159.76,0.107
T002940,C0275,P025,S001,D164,1,128.82,122.38,0.05
T002941,C0008,P064,S001,D349,1,332.51,328.52,0.012
T002942,C0030,P116,S001,D060,4,173.96,691.66,0.006
T002943,C0093,P061,S001,D170,1,49.92,49.12,0.016
T002944,C0309,P056,S001,D234,3,58.74,174.11,0.012
T002945,C0150,P094,S001,D182,1,280.13,274.53,0.02
T002946,C0337,P022,S001,D220,1,133.42,132.89,0.004
T002947,C0129,P010,S001,D225,2,94.24,165.67,0.121
T002948,C0362,P034,S001,D358,1,64.41,63.25,0.018
T002949,C0469,P011,S001,D058,1,94.19,86.56,0.081
T002950,C0155,P150,S001,D057,1,1205.7,1158.68,0.039
T002951,C0150,P012,S001,D225,1,87.99,86.93,0.012
T002952,C0458,P045,S001,D146,2,188.99,313.72,0.17
T002953,C0258,P076,S001,D216,4,128.63,505.77,0.017
T002954,C0211,P072,S001,D098,2,134.12,259.92,0.031
T002955,C0144,P076,S001,D311,4,128.43,490.09,0.046
T002956,C0431,P042,S001,D186,1,218.69,191.79,0.123
T002957,C0380,P030,S001,D084,2,101.41,190.85,0.059
T002958,C0372,P097,S001,D359,2,308.33,612.34,0.007
T002959,C0121,P150,S001,D295,1,1188.57,992.46,0.165
T002960,C0233,P144,S001,D045,1,141.88,127.41,0.102
T002961,C0429,P012,S001,D311,3,83.67,218.88,0.128
T002962,C0197,P065,S001,D155,1,322.53,307.05,0.048
T002963,C0031,P112,S001,D183,3,178.77,520.22,0.03
T002964,C0254,P058,S001,D323,1,50.72,49.76,0.019
T002965,C0228,P052,S001,D061,2,81.23,160.84,0.01
T002966,C0095,P064,S001,D217,2,328.35,638.97,0.027
T002967,C0339,P059,S001,D327,1,55.58,54.08,0.027
T002968,C0179,P064,S001,D162,1,333.76,318.41,0.046
T002969,C0387,P041,S001,D035,1,162.47,131.28,0.192
T002970,C0465,P034,S001,D173,2,62.61,120.46,0.038
T002971,C0111,P159,S001,D150,4,39.78,147.35,0.074
T002972,C0425,P038,S001,D112,2,170.0,302.26,0.111
T002973,C0401,P029,S001,D072,5,93.01,447.84,0.037
T002974,C0030,P074,S001,D284,1,149.35,145.17,0.028
T002975,C0488,P142,S001,D242,2,232.98,450.12,0.034
T002976,C0440,P055,S001,D214,3,61.42,179.28,0.027
T002977,C0218,P055,S001,D196,1,59.92,58.24,0.028
T002978,C0266,P048,S001,D253,1,89.84,85.53,0.048
T002979,C0240,P030,S001,D350,3,102.58,293.58,0.046
T002980,C0068,P003,S001,D190,2,81.28,160.28,0.014
T002981,C0350,P161,S001,D182,3,40.28,114.07,0.056
T002982,C0128,P026,S001,D252,1,150.36,139.68,0.071
T002983,C0293,P079,S001,D287,1,198.32,192.17,0.031
T002984,C0186,P137,S001,D020,3,157.08,439.2,0.068
T002985,C0335,P046,S001,D317,1,215.21,195.2,0.093
T002986,C0064,P097,S001,D240,4,299.08,1156.84,0.033
T002987,C0429,P165,S001,D021,3,29.2,77.26,0.118
T002988,C0237,P085,S001,D090,1,143.28,143.28,0.0
T002989,C0019,P031,S001,D062,1,94.36,92.1,0.024
T002990,C0433,P129,S001,D136,3,98.12,288.47,0.02
T002991,C0297,P060,S001,D094,1,54.55,53.79,0.014
T002992,C0313,P114,S001,D186,2,166.27,293.63,0.117
T002993,C0226,P098,S001,D051,5,96.93,466.23,0.038
T002994,C0142,P095,S001,D238,2,293.15,536.46,0.085
T002995,C0117,P138,S001,D178,1,272.72,256.36,0.06
T002996,C0317,P019,S001,D312,2,37.23,69.55,0.066
T002997,C0336,P045,S001,D275,1,186.35,180.01,0.034
T002998,C0441,P088,S001,D284,2,149.15,293.53,0.016
T002999,C0284,P097,S001,D179,5,306.54,1449.93,0.054
T003000,C0366,P160,S001,D201,2,41.19,72.66,0.118
T003001,C0009,P045,S001,D160,1,193.71,185.38,0.043
T003002,C0181,P158,S001,D210,2,37.82,75.49,0.002
T003003,C0121,P130,S001,D268,3,86.7,232.01,0.108
T003004,C0228,P060,S001,D264,1,51.92,51.71,0.004
T003005,C0105,P039,S001,D089,1,144.04,133.09,0.076
T003006,C0422,P020,S001,D115,2,34.15,60.99,0.107
T003007,C0219,P002,S001,D266,1,80.12,75.31,0.06
T003008,C0168,P120,S001,D296,1,213.19,209.35,0.018
T003009,C0500,P025,S001,D024,3,127.59,370.14,0.033
T003010,C0241,P031,S001,D270,1,94.23,92.82,0.015
T003011,C0016,P084,S001,D177,3,137.63,391.01,0.053
T003012,C0477,P061,S001,D157,2,49.52,90.03,0.091
T003013,C0055,P031,S001,D184,1,92.39,82.5,0.107
T003014,C0262,P037,S001,D138,2,156.51,281.09,0.102
T003015,C0402,P160,S001,D224,2,40.21,74.47,0.074
T003016,C0111,P099,S001,D154,1,91.38,83.06,0.091
T003017,C0337,P023,S001,D300,1,146.46,143.68,0.019
T003018,C0333,P135,S001,D193,4,154.24,614.49,0.004
T003019,C0479,P136,S001,D104,1,175.18,147.68,0.157
T003020,C0295,P044,S001,D323,1,188.57,169.52,0.101
T003021,C0276,P049,S001,D264,3,92.17,246.37,0.109
T003022,C0271,P015,S001,D029,2,80.12,155.43,0.03
T003023,C0338,P083,S001,D226,2,144.61,282.86,0.022
T003024,C0138,P003,S001,D030,2,77.89,141.76,0.09
T003025,C0467,P100,S001,D020,2,108.3,214.0,0.012
T003026,C0394,P140,S001,D163,4,278.74,1101.58,0.012
T003027,C0162,P106,S001,D144,4,124.14,493.58,0.006
T003028,C0124,P129,S001,D228,1,97.47,86.07,0.117
T003029,C0210,P075,S001,D318,1,136.89,134.43,0.018
T003030,C0259,P039,S001,D267,2,141.86,278.61,0.018
T003031,C0248,P034,S001,D024,2,63.91,125.01,0.022
T003032,C0215,P096,S001,D170,3,272.3,728.67,0.108
T003033,C0065,P018,S001,D251,2,35.44,70.03,0.012
T003034,C0466,P041,S001,D091,4,157.85,613.09,0.029
T003035,C0071,P141,S001,D271,1,265.7,217.87,0.18
T003036,C0175,P065,S001,D015,1,322.79,287.93,0.108
T003037,C0216,P044,S001,D113,4,187.17,743.44,0.007
T003038,C0254,P082,S001,D035,1,209.9,201.71,0.039
T003039,C0461,P084,S001,D221,1,137.79,134.62,0.023
T003040,C0086,P140,S001,D111,1,264.81,261.37,0.013
T003041,C0284,P069,S001,D344,1,78.47,71.96,0.083
T003042,C0052,P075,S001,D168,1,134.94,127.92,0.052
T003043,C0221,P050,S001,D333,2,82.35,154.49,0.062
T003044,C0038,P013,S001,D040,3,88.95,237.23,0.111
T003045,C0471,P115,S001,D232,3,181.69,533.62,0.021
T003046,C0066,P101,S001,D247,1,106.61,97.12,0.089
T003047,C0365,P055,S001,D105,1,58.92,57.92,0.017
T003048,C0423,P062,S001,D335,1,300.48,291.47,0.03
T003049,C0316,P157,S001,D191,1,87.49,84.34,0.036
T003050,C0038,P145,S001,D009,2,125.61,232.38,0.075
T003051,C0230,P004,S001,D257,2,77.47,140.38,0.094
T003052,C0380,P047,S001,D178,1,216.93,201.74,0.07
T003053,C0245,P040,S001,D018,2,141.39,254.22,0.101
T003054,C0371,P124,S001,D207,4,356.21,1151.27,0.192
T003055,C0480,P124,S001,D365,4,350.82,1241.9,0.115
T003056,C0004,P109,S001,D264,2,126.71,234.16,0.076
T003057,C0333,P054,S001,D043,3,82.1,242.36,0.016
T003058,C0091,P011,S001,D198,1,92.26,89.58,0.029
T003059,C0484,P138,S001,D055,2,275.03,513.76,0.066
T003060,C0253,P102,S001,D098,1,108.83,91.85,0.156
T003061,C0460,P101,S001,D096,3,107.4,314.15,0.025
T003062,C0476,P073,S001,D156,2,130.64,242.21,0.073
T003063,C0164,P051,S001,D325,1,83.51,73.74,0.117
T003064,C0022,P001,S001,D183,2,77.47,149.21,0.037
T003065,C0375,P090,S001,D347,3,112.5,328.72,0.026
T003066,C0295,P139,S001,D303,1,280.68,260.47,0.072
T003067,C0178,P118,S001,D286,2,211.13,419.73,0.006
T003068,C0141,P123,S001,D033,2,300.75,561.8,0.066
T003069,C0087,P043,S001,D260,2,201.54,384.54,0.046
T003070,C0311,P098,S001,D061,1,100.33,95.71,0.046
T003071,C0342,P142,S001,D238,1,226.88,213.95,0.057
T003072,C0283,P108,S001,D236,1,133.52,128.45,0.038
T003073,C0015,P027,S001,D110,3,92.67,249.1,0.104
T003074,C0457,P152,S001,D055,2,1220.48,2001.59,0.18
T003075,C0004,P008,S001,D032,1,74.78,66.7,0.108
T003076,C0190,P123,S001,D143,1,295.63,281.74,0.047
T003077,C0293,P106,S001,D312,5,121.78,595.5,0.022
T003078,C0065,P021,S001,D353,2,35.34,69.62,0.015
T003079,C0057,P155,S001,D182,1,79.76,64.45,0.192
T003080,C0062,P070,S001,D210,2,74.38,136.86,0.08
T003081,C0135,P131,S001,D145,1,94.86,89.17,0.06
T003082,C0143,P012,S001,D198,2,87.28,173.51,0.006
T003083,C0182,P101,S001,D305,1,109.19,105.15,0.037
T003084,C0114,P052,S001,D244,1,84.65,83.3,0.016
T003085,C0260,P010,S001,D077,1,90.91,83.46,0.082
T003086,C0377,P101,S001,D104,5,107.32,480.79,0.104
T003087,C0362,P158,S001,D235,1,38.16,36.44,0.045
T003088,C0020,P041,S001,D046,1,158.1,150.67,0.047
T003089,C0407,P110,S001,D233,1,182.71,180.88,0.01
T003090,C0286,P015,S001,D069,2,79.47,151.95,0.044
T003091,C0019,P034,S001,D272,2,65.22,126.4,0.031
T003092,C0126,P071,S001,D265,2,79.07,155.14,0.019
T003093,C0483,P018,S001,D202,3,33.98,95.42,0.064
T003094,C0241,P027,S001,D061,2,90.2,173.0,0.041
T003095,C0376,P132,S001,D250,3,92.24,260.39,0.059
T003096,C0326,P121,S001,D178,3,201.64,534.14,0.117
T003097,C0439,P103,S001,D138,1,106.15,99.25,0.065
T003098,C0223,P017,S001,D246,1,83.7,81.36,0.028
T003099,C0107,P035,S001,D329,4,65.68,262.19,0.002
T003100,C0353,P036,S001,D117,1,142.62,139.91,0.019
T003101,C0299,P094,S001,D299,5,281.93,1385.69,0.017
T003102,C0272,P128,S001,D029,1,340.44,337.38,0.009
T003103,C0154,P052,S001,D150,2,85.22,151.52,0.111
T003104,C0343,P111,S001,D103,4,157.37,604.3,0.04
T003105,C0201,P165,S001,D098,2,29.79,57.97,0.027
T003106,C0152,P127,S001,D295,1,285.46,283.75,0.006
T003107,C0452,P052,S001,D337,4,85.5,329.0,0.038
T003108,C0215,P157,S001,D205,3,92.12,256.19,0.073
T003109,C0340,P017,S001,D134,3,85.54,226.34,0.118
T003110,C0490,P136,S001,D008,4,168.3,634.15,0.058
T003111,C0357,P064,S001,D347,3,323.24,963.9,0.006
T003112,C0452,P108,S001,D136,3,130.73,376.5,0.04
T003113,C0251,P112,S001,D024,5,182.27,880.36,0.034
T003114,C0015,P094,S001,D347,1,282.9,240.18,0.151
T003115,C0456,P023,S001,D058,2,147.54,253.47,0.141
T003116,C0288,P105,S001,D273,2,129.41,241.22,0.068
T003117,C0163,P153,S001,D102,1,80.17,71.59,0.107
T003118,C0218,P140,S001,D151,3,269.33,770.82,0.046
T003119,C0138,P002,S001,D094,1,78.28,73.19,0.065
T003120,C0326,P143,S001,D306,1,129.68,120.34,0.072
T003121,C0210,P141,S001,D246,1,259.62,248.2,0.044
T003122,C0275,P141,S001,D245,1,259.38,251.34,0.031
T003123,C0486,P121,S001,D109,1,202.73,196.45,0.031
T003124,C0067,P146,S001,D151,2,125.62,225.61,0.102
T003125,C0370,P005,S001,D315,5,83.27,384.29,0.077
T003126,C0400,P026,S001,D029,2,149.77,285.76,0.046
T003127,C0393,P127,S001,D156,2,297.21,562.32,0.054
T003128,C0026,P017,S001,D215,3,86.03,253.44,0.018
T003129,C0102,P161,S001,D142,1,40.36,38.66,0.042
T003130,C0203,P065,S001,D115,3,333.49,989.46,0.011
T003131,C0411,P106,S001,D126,3,119.83,352.66,0.019
T003132,C0212,P100,S001,D192,5,108.11,485.95,0.101
T003133,C0482,P138,S001,D049,1,262.7,251.67,0.042
T003134,C0387,P022,S001,D192,1,140.12,124.71,0.11
T003135,C0204,P096,S001,D159,1,281.63,281.07,0.002
T003136,C0145,P056,S001,D036,2,57.51,113.64,0.012
T003137,C0396,P122,S001,D008,2,195.09,349.99,0.103
T003138,C0384,P129,S001,D324,4,95.58,342.18,0.105
T003139,C0336,P102,S001,D114,2,109.23,209.5,0.041
T003140,C0449,P057,S001,D263,1,57.63,57.4,0.004
T003141,C0038,P150,S001,D226,5,1174.91,5292.97,0.099
T003142,C0376,P165,S001,D228,4,29.47,111.87,0.051
T003143,C0426,P024,S001,D300,1,134.61,128.42,0.046
T003144,C0049,P031,S001,D190,2,93.09,178.73,0.04
T003145,C0100,P047,S001,D009,1,216.89,207.56,0.043
T003146,C0402,P072,S001,D357,1,131.09,119.82,0.086
T003147,C0012,P066,S001,D022,3,287.13,841.58,0.023
T003148,C0052,P009,S001,D189,2,73.95,133.7,0.096
T003149,C0242,P045,S001,D142,2,190.24,372.49,0.021
T003150,C0114,P023,S001,D091,1,148.55,144.39,0.028
T003151,C0248,P046,S001,D187,1,208.55,201.25,0.035
T003152,C0260,P016,S001,D231,1,86.39,81.98,0.051
T003153,C0255,P026,S001,D259,4,149.97,571.09,0.048
T003154,C0391,P058,S001,D061,3,52.38,156.35,0.005
T003155,C0115,P013,S001,D223,1,91.39,86.64,0.052
T003156,C0395,P125,S001,D138,1,327.84,321.94,0.018
T003157,C0289,P084,S001,D127,2,137.19,238.44,0.131
T003158,C0074,P033,S001,D238,2,63.51,120.8,0.049
T003159,C0049,P053,S001,D172,1,93.2,92.27,0.01
T003160,C0483,P041,S001,D181,2,158.63,296.0,0.067
T003161,C0073,P025,S001,D209,3,127.55,312.24,0.184
T003162,C0268,P142,S001,D317,4,233.01,905.94,0.028
T003163,C0120,P039,S001,D115,2,141.71,259.33,0.085
T003164,C0211,P043,S001,D074,2,201.82,396.78,0.017
T003165,C0078,P095,S001,D115,3,289.17,782.49,0.098
T003166,C0307,P057,S001,D085,1,58.11,58.11,0.0
T003167,C0354,P163,S001,D162,2,27.44,53.34,0.028
T003168,C0251,P080,S001,D326,5,205.01,1008.65,0.016
T003169,C0334,P035,S001,D296,2,63.83,117.19,0.082
T003170,C0248,P077,S001,D211,1,148.52,142.13,0.043
T003171,C0376,P030,S001,D172,2,98.55,185.87,0.057
T003172,C0359,P077,S001,D134,5,144.63,718.81,0.006
T003173,C0007,P148,S001,D207,4,1033.0,3979.12,0.037
T003174,C0086,P019,S001,D081,3,36.21,103.96,0.043
T003175,C0059,P098,S001,D261,2,96.1,164.91,0.142
T003176,C0088,P076,S001,D247,1,132.76,112.58,0.152
T003177,C0072,P110,S001,D022,3,185.21,540.63,0.027
T003178,C0205,P058,S001,D020,2,50.69,90.03,0.112
T003179,C0151,P019,S001,D345,1,37.37,35.73,0.044
T003180,C0139,P163,S001,D154,1,27.97,27.1,0.031
T003181,C0191,P008,S001,D181,1,75.12,74.52,0.008
T003182,C0149,P017,S001,D090,3,86.05,255.57,0.01
T003183,C0315,P080,S001,D238,2,209.99,362.44,0.137
T003184,C0310,P122,S001,D321,4,190.03,697.79,0.082
T003185,C0480,P075,S001,D031,2,136.62,225.42,0.175
T003186,C0437,P100,S001,D251,1,112.81,111.91,0.008
T003187,C0367,P001,S001,D337,1,77.54,77.54,0.0
T003188,C0214,P057,S001,D285,1,57.32,52.56,0.083
T003189,C0003,P164,S001,D250,2,30.46,60.37,0.009
T003190,C0356,P044,S001,D350,1,182.55,178.35,0.023
T003191,C0049,P057,S001,D323,4,56.9,222.37,0.023
T003192,C0081,P014,S001,D222,2,83.9,162.43,0.032
T003193,C0453,P108,S001,D055,2,128.71,215.46,0.163
T003194,C0476,P130,S001,D246,1,85.88,79.87,0.07
T003195,C0467,P072,S001,D229,1,135.42,131.49,0.029
T003196,C0157,P037,S001,D341,2,153.28,294.91,0.038
T003197,C0479,P028,S001,D064,2,97.43,164.85,0.154
T003198,C0338,P040,S001,D259,2,137.22,266.21,0.03
T003199,C0053,P060,S001,D198,4,53.89,187.97,0.128
T003200,C0135,P040,S001,D086,1,140.24,131.97,0.059
T003201,C0268,P123,S001,D145,4,302.57,1164.29,0.038
T003202,C0170,P114,S001,D018,2,166.51,271.41,0.185
T003203,C0310,P026,S001,D145,2,145.97,260.7,0.107
T003204,C0447,P030,S001,D212,2,101.79,194.42,0.045
T003205,C0108,P026,S001,D151,2,145.0,278.69,0.039
T003206,C0111,P006,S001,D280,5,66.61,297.75,0.106
T003207,C0076,P038,S001,D335,1,165.16,151.45,0.083
T003208,C0001,P166,S001,D252,2,27.23,52.01,0.045
T003209,C0027,P094,S001,D106,4,280.25,1076.16,0.04
T003210,C0218,P054,S001,D261,2,83.14,163.62,0.016
T003211,C0257,P064,S001,D052,2,330.3,616.34,0.067
T003212,C0202,P159,S001,D347,2,38.89,76.3,0.019
T003213,C0243,P004,S001,D142,1,74.95,71.8,0.042
T003214,C0163,P008,S001,D224,2,74.97,133.15,0.112
T003215,C0432,P112,S001,D050,4,178.06,706.54,0.008
T003216,C0325,P151,S001,D096,2,1125.05,2169.1,0.036
T003217,C0431,P024,S001,D261,1,133.76,114.5,0.144
T003218,C0356,P044,S001,D285,2,190.35,367.76,0.034
T003219,C0286,P009,S001,D080,4,76.81,297.1,0.033
T003220,C0092,P144,S001,D039,2,134.2,263.57,0.018
T003221,C0239,P108,S001,D131,1,132.99,130.73,0.017
T003222,C0218,P072,S001,D017,2,130.21,253.13,0.028
T003223,C0472,P011,S001,D162,1,94.64,87.35,0.077
T003224,C0092,P085,S001,D096,1,151.39,143.82,0.05
T003225,C0101,P128,S001,D165,2,336.09,569.34,0.153
T003226,C0003,P051,S001,D351,1,82.67,81.35,0.016
T003227,C0467,P146,S001,D280,1,123.85,122.24,0.013
T003228,C0472,P085,S001,D059,3,143.24,400.07,0.069
T003229,C0332,P101,S001,D056,2,105.79,206.5,0.024
T003230,C0023,P020,S001,D100,1,34.78,33.56,0.035
T003231,C0141,P146,S001,D332,1,125.77,110.93,0.118
T003232,C0422,P092,S001,D240,2,101.88,168.71,0.172
T003233,C0242,P053,S001,D164,1,95.63,92.57,0.032
T003234,C0252,P049,S001,D257,1,89.12,85.82,0.037
T003235,C0332,P145,S001,D031,2,125.7,241.34,0.04
